time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
62262,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62263,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62264,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62265,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62266,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62267,0.00046,0.00038,-0.00007,-0.00012,-0.00025,-0.00021,0.00017,0.00054,6
62268,-0.00019,-0.00002,0.00005,0.00004,0.00016,0.00009,-0.00011,0.0003,6
62269,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62270,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62271,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62272,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62273,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62274,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62275,-0.00003,-0.00002,0,0.00002,0.00004,0.0001,0.00007,0.0002,6
62276,-0.00002,-0.00005,0.00003,0.00004,0.00008,0.00009,0.00012,-0.00006,6
62277,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62278,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62279,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62280,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62281,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62282,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62283,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62284,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62285,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62286,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62289,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62290,0.00045,0.00041,-0.00003,-0.00008,-0.00021,-0.00022,-0.00011,0.00037,6
62291,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62292,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62293,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62294,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62295,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62296,0.00006,-0.00001,-0.00003,-0.00011,-0.00012,-0.00011,0.00003,0.00003,6
62297,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62298,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62299,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62300,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62301,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62302,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62303,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62304,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62305,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62306,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62307,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62308,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62309,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62310,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62311,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62312,-0.00031,-0.00038,0.00008,0.00014,0.00016,0.00028,-0.00001,-0.00045,6
62313,-0.00032,-0.00018,0.00008,0.00006,-0.00003,0.00012,0.00005,-0.00037,6
62314,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62315,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62316,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62317,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62318,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62319,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62320,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62321,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62322,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62323,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62324,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62325,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62326,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62327,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62328,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62329,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62330,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62331,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62332,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62333,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62334,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62335,-0.00013,-0.00003,-0.00002,-0.00002,-0.00006,-0.00043,-0.00069,-0.00068,6
62336,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62339,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62340,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62341,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62342,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62343,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62344,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62345,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62346,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62347,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62348,-0.00068,-0.00064,-0.00014,-0.0001,0.00001,0.00005,0.00005,0.00006,6
62349,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62350,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62351,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62352,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62353,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62354,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62355,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62356,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62357,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62358,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62359,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62360,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62361,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62362,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62363,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62364,-0.00003,0.00005,0.00004,-0.00002,-0.00012,-0.00011,-0.0001,-0.00024,6
62365,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62366,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62367,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62368,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62369,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62370,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62371,0.00008,-0.00012,-0.00012,-0.00003,0.00003,0.00005,0.00011,0.00021,6
62372,0.00013,-0.00014,-0.00012,-0.0001,-0.00024,-0.00035,0.00014,0.00015,6
62373,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62374,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62375,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62376,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62377,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62378,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62379,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62380,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62381,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62382,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62383,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62384,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62385,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62386,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62388,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62390,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62391,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62392,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62393,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62394,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62395,0.00016,0.00011,0.00006,-0.00001,0.00001,0.00035,0.00021,0.00017,6
62396,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62397,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62398,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62399,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62400,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62401,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62402,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62403,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62404,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62405,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62406,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62407,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62408,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62409,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62410,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62411,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62412,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62413,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62414,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62415,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62416,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62417,0.0001,0.00009,0,-0.00015,-0.00036,-0.00037,-0.00003,0.00022,6
62418,0.00041,0.00017,0.00006,0,-0.00003,-0.00034,0.00011,0.00039,6
62419,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62420,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62421,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62422,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62423,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62424,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62425,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62426,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62427,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62428,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62429,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62430,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62431,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62432,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62433,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62434,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62435,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62436,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62438,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62440,0,0.00008,0.00004,0.00002,-0.00004,-0.00004,0.00004,-0.00012,6
62441,-0.0002,-0.00016,0.00012,0.0001,0.00018,0.00031,0.00008,0.00006,6
62442,-0.0002,-0.00016,0.00012,0.0001,0.00018,0.00031,0.00008,0.00006,6
62443,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62444,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62445,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62446,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62447,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62448,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62449,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62450,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62451,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62452,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62453,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62454,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62455,0.00021,0.00011,-0.0002,-0.00015,-0.00012,0.00012,-0.0002,-0.00035,6
62456,0.00046,0.00042,-0.00005,0.00007,0.00021,0.00023,-0.00006,-0.00004,6
62457,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62458,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62459,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62460,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62461,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62462,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62463,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62464,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62465,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62466,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62467,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62468,-0.00018,-0.00016,0.00006,0.00004,0.00015,0.00017,-0.00014,-0.00028,6
62469,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62470,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62471,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62472,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62473,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62474,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62475,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62476,0.00003,0.00014,-0.00006,0.00001,0,-0.00015,0.00002,0.00044,6
62477,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62478,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62479,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62480,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62481,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62482,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62483,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62484,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62485,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62486,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62488,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62490,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62491,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62492,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62493,-0.00008,-0.00011,0,0.00006,0.00011,-0.00021,0.00011,0.0001,6
62494,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62495,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62496,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62497,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62498,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62499,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62500,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62501,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62502,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62503,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62504,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62505,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62506,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62507,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62508,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62509,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62510,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62511,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62512,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62513,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62514,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62515,-0.00014,-0.00028,-0.00019,-0.00007,-0.00013,-0.00049,-0.00035,0.00045,6
62516,-0.00032,-0.00029,-0.00016,0.00009,0.00039,0.00045,0.00017,-0.0002,6
62517,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62518,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62519,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62520,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62521,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62522,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62523,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62524,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62525,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62526,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62527,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62528,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62529,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62530,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62531,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62532,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62533,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62534,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62535,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62536,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62538,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62539,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62540,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62541,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62542,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62543,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62544,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62545,-0.00001,0.0001,0.00015,0.00012,0.0001,0.00014,0.00031,0.00039,6
62546,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62547,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62548,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62549,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62550,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62551,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62552,-0.0001,-0.00015,0.00003,0.00004,0.00004,-0.00018,0.00008,0.00038,6
62553,-0.00036,0.00014,-0.00004,-0.00009,-0.0003,-0.00011,-0.00009,-0.00032,6
62554,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62555,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62556,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62557,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62558,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62559,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62560,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
62561,-0.00006,-0.00005,0.00005,0.00002,0.00006,0.00014,0.00007,-0.00024,6
